Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
79635,2020-07-19 09:25:01,4306586894261180,fraud_Kiehn Inc,grocery_pos,63.48,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,a7756abd1bb7280aeb77a77c72926ca1,1374225901,39.557433,-87.061808,0
435385,2020-12-05 20:20:37,376445266762684,fraud_Zulauf LLC,personal_care,16.44,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,d378da920829f5a36fffe349e5e4d54c,1386274837,40.745304,-102.049869,0
424570,2020-12-02 18:47:19,180042946491150,fraud_Douglas-White,entertainment,40.03,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,4030920cc79a9028026d12e931f180c8,1386010039,27.225299,-82.957527,0
355075,2020-11-05 16:35:57,30030380240193,fraud_Ernser-Lynch,food_dining,50.37,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,f025002c341b231a67200d7bbae3029e,1383669357,30.484597,-99.551611,0
425694,2020-12-03 02:59:57,213126662687660,fraud_Bogisich-Homenick,misc_net,585.03,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,3a588cc38c0fca5549e42b8a8ca2e2a0,1386039597,26.535587,-98.855474,0
62771,2020-07-13 04:14:15,4986925034905735,"fraud_Jenkins, Hauck and Friesen",gas_transport,63.6,Erika,Gonzalez,F,907 Courtney Via Apt. 896,Irvine,KY,40336,37.6858,-83.9862,13061,"Editor, magazine features",1959-06-18,9cb8f06031eb5600d1a31dd5146530fd,1373688855,38.086252,-84.296137,0
154103,2020-08-14 08:52:46,3565423334076143,fraud_Morissette PLC,shopping_pos,2.68,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,7938fb4e56a866edcf5e842b5504951e,1376470366,39.214571,-86.77640500000001,0
161589,2020-08-17 03:09:08,3519232971341141,fraud_Sawayn PLC,shopping_pos,5.43,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,1961-09-10,83dc35c56fbdc16b4a745c631bbb3b79,1376708948,40.665001,-81.1815,0
173522,2020-08-21 06:13:54,630441765090,"fraud_Robel, Cummerata and Prosacco",gas_transport,60.41,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,f5dda5a218cf6ac9c983019db72a8895,1377065634,32.756363,-98.765298,0
477777,2020-12-14 17:28:43,213191402330021,"fraud_McCullough, Hudson and Schuster",food_dining,87.1,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",2004-03-18,5cf8a9cd58847525eb4a1a6037565ae7,1387042123,42.12295,-88.877977,0
393647,2020-11-22 21:25:37,3540017235499519,"fraud_Lakin, Ferry and Beatty",food_dining,54.75,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1983-01-21,d01f0471cf958d1698302f6327f4cfa9,1385155537,42.750263,-70.55884300000001,0
354681,2020-11-05 11:29:52,6011388901471808,"fraud_Goldner, Kovacek and Abbott",grocery_pos,115.8,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,506ea157ec09c9f04eb3ea8bed59d33a,1383650992,39.3421,-80.375392,0
145333,2020-08-10 22:23:22,4682744518117239,fraud_Schulist Ltd,food_dining,16.48,Gregory,Webster,M,66035 Benjamin Villages,Syracuse,MO,65354,38.6547,-92.8929,628,"Radiographer, diagnostic",1961-12-18,65cbf4c7b75d4982067cf2c0e0e07201,1376173402,39.438678,-92.377769,0
455131,2020-12-09 09:43:05,4969856774088583,fraud_Pouros-Conroy,shopping_pos,5.45,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,639b7a93712fa08833cd857a2f3a0fb5,1386582185,29.974669,-89.69864399999999,0
112899,2020-07-30 17:02:31,4328928491302401,fraud_Gerlach Inc,shopping_net,5.29,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,cb5f2a797953eb594a08c7970e9fa1b9,1375203751,43.325227000000005,-87.427594,0
508691,2020-12-21 15:01:14,571314334723,fraud_McCullough LLC,misc_pos,9.78,Lori,Mclean,F,4548 Werner Wells Apt. 441,Mc Clellandtown,PA,15458,39.8882,-79.8694,2379,"Sales professional, IT",1971-01-19,fac7e16af2e46c48a0639e54c6ffca61,1387638074,39.557612,-78.883829,0
27029,2020-06-30 06:39:10,3583093681934489,"fraud_Reilly, Heaney and Cole",gas_transport,102.28,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,4dcea4506aadb16635ebcbbbc7c9f123,1372574350,37.928371000000006,-86.68602299999999,0
42345,2020-07-06 02:16:18,4509142395811241,fraud_Murray-Smitham,grocery_pos,131.34,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,dd1f8fcae9408ebf2a5b654b197ec573,1373076978,31.325235,-82.33109499999999,0
522789,2020-12-24 16:20:46,375082648741747,fraud_Kemmer-Buckridge,misc_pos,5.98,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,7303f023b772a1f7432df544c20b035a,1387902046,46.71243,-96.568335,0
538471,2020-12-28 08:16:01,2305336922781618,fraud_Kutch LLC,gas_transport,57.32,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,05c626b143ac44baaf6116130044440b,1388218561,41.373937,-92.644546,0
412877,2020-11-30 14:11:12,676195318214,fraud_Dare-Marvin,entertainment,34.02,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,e723b2d75f93aa73f7d904dc277cae08,1385820672,30.458025,-95.603614,0
355184,2020-11-05 18:01:08,4302480582202074,fraud_Parker-Kunde,personal_care,1.79,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,e6d0367329609a61a36a9828b6717795,1383674468,42.395656,-86.62629799999999,0
291732,2020-10-08 22:32:09,6597248210463122,fraud_Hickle Group,shopping_pos,798.05,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,1968-05-16,e9989706afb4b7b0b346fd8b69fe6146,1381271529,43.062934000000006,-94.974793,1
285398,2020-10-05 22:21:51,4587577161160601,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,17.03,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,bc61e42cfa977035c8a2c07a8cd1851b,1381011711,44.149584,-69.374367,0
475061,2020-12-14 07:37:04,377895991033232,"fraud_Streich, Hansen and Veum",gas_transport,44.63,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,34d8bc990ad80b936e91efe074685adf,1387006624,41.201023,-71.963494,0
7695,2020-06-23 12:28:54,60416207185,fraud_Leffler-Goldner,personal_care,148.02,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,86d346444b5b262159976aa4d8b64fbb,1371990534,42.876538,-109.33322,0
179700,2020-08-23 16:25:12,4992346398065154184,fraud_Kirlin and Sons,personal_care,23.64,Benjamin,Kim,M,920 Patrick Light,Mc Nabb,IL,61335,41.173,-89.2187,532,Audiological scientist,1956-01-09,9080a03ecf8c270980c6bf9dd1e88a72,1377275112,41.700454,-88.593548,0
133315,2020-08-06 22:23:52,180049032966888,"fraud_Wuckert, Wintheiser and Friesen",home,91.45,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,4d71498f5a841a1e7de5848ec0688c70,1375827832,47.382523,-91.103263,0
484841,2020-12-15 20:39:19,4561546772499,fraud_Brown Inc,kids_pets,140.5,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,b18ec7dc05d8da747063cca2edb86117,1387139959,35.103209,-105.39962,0
267163,2020-09-28 06:47:40,343746486082492,fraud_Doyle Ltd,grocery_pos,42.93,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,164c6639f73c2ee5969d0d25b8e2ddb2,1380350860,44.009995,-84.878842,0
79971,2020-07-19 12:16:57,372509258176510,fraud_Lesch Ltd,shopping_pos,1273.97,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,629cf0d5d73898465eb64f42f4dfea50,1374236217,43.617218,-83.86173199999999,0
522118,2020-12-24 12:28:48,3531129874770000,fraud_Bode-Rempel,kids_pets,46.38,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,db9f6eee4b9233b6e2e36af98a062fba,1387888128,43.808829,-72.885136,0
395703,2020-11-23 14:57:49,4792627764422477317,fraud_Rau-Robel,kids_pets,55.27,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,1898e1bb0f54f9f06b07fa75f627ca76,1385218669,38.828336,-95.640802,0
9812,2020-06-23 22:57:11,3598215285024754,"fraud_McDermott, Osinski and Morar",home,1.14,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,14e63510b8216c86ba04534d09173931,1372028231,40.438224,-72.93892199999999,0
46268,2020-07-07 00:44:33,3589255887819806,fraud_Wolf Inc,grocery_pos,56.76,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,c047be6398a8bc54d1d1af85f5d9a58c,1373157873,39.083439,-79.01209399999999,0
259724,2020-09-24 21:33:05,4635330563105903,"fraud_O'Reilly, Mohr and Purdy",home,26.1,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,2a3c85f758ce77f79f0ec03a101dc60b,1380058385,39.280955,-76.86952600000001,0
437693,2020-12-06 08:59:22,371284100299909,fraud_Wiegand-Lowe,grocery_net,68.65,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,cb8d1fdf24f0f020ac69d6aa3eb8bd72,1386320362,35.431596,-100.547693,0
7736,2020-06-23 12:46:14,4613314721966,"fraud_Crist, Jakubowski and Littel",home,92.79,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,6df17371b8ec7b53784cae8eab68519d,1371991574,35.075804,-82.030746,0
81074,2020-07-19 18:43:34,4025612008285111,fraud_Wilkinson LLC,personal_care,48.92,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,9eaf4f0921b99351ecc7d8f741823e9c,1374259414,41.545868,-79.73533,0
104249,2020-07-27 16:12:13,676173792455,"fraud_Streich, Rolfson and Wilderman",kids_pets,155.04,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,cca3f6e00fbd114bc8cf8ed807bb9fcb,1374941533,34.366665999999995,-118.177433,0
428491,2020-12-03 23:10:39,180068353086472,fraud_Adams-Barrows,health_fitness,10.06,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,24fce84dbc344bc97b89ecf8fd9e3503,1386112239,33.383140000000004,-118.839342,0
313680,2020-10-18 19:07:10,4761403817546679245,fraud_Pagac LLC,shopping_pos,4.12,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,68e2852e23b715c15d71a7c343d11e91,1382123230,36.530076,-92.349552,0
20589,2020-06-28 15:41:36,180081032825079,"fraud_McDermott, Osinski and Morar",home,112.6,Connie,Carroll,F,872 Justin Views Suite 746,Duncan,MS,38740,34.047,-90.7652,466,Trading standards officer,1955-04-03,07d70207e4750e87f8fe53836c104c05,1372434096,33.585352,-91.360747,0
204910,2020-09-01 02:02:41,583699482621,fraud_Kiehn-Emmerich,grocery_pos,78.23,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,346d3f222aaa68adb431f6d62987036e,1378000961,44.15288,-89.181218,0
285077,2020-10-05 20:34:27,3545109339866548,fraud_Kassulke PLC,shopping_net,7.44,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,af1b5a705768a9be52e1e30f15cfb172,1381005267,32.92648,-91.041225,0
49680,2020-07-07 21:51:28,3551217896304745,"fraud_Hoppe, Harris and Bednar",entertainment,41.51,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,f61d26ed6b4f4f5674f6a7e99c0236f1,1373233888,44.461077,-74.691728,0
303893,2020-10-13 19:11:14,30135235368675,"fraud_Altenwerth, Cartwright and Koss",shopping_net,5.65,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,e6b2747c249ab749eb320d96951c0f12,1381691474,39.984196,-94.728252,0
129300,2020-08-04 22:27:26,30551643947183,"fraud_Mante, Luettgen and Hackett",health_fitness,5.55,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,383ac06cc8c02ef1e2c2bee329a30f77,1375655246,34.78713,-81.789226,0
450235,2020-12-08 11:01:30,341546199006537,"fraud_Streich, Hansen and Veum",gas_transport,74.97,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,64825fb7fa26def857cc8014ee95369b,1386500490,64.473998,-166.509533,0
286945,2020-10-06 12:27:49,3583635130604947,fraud_Feil-Morar,health_fitness,17.65,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,19594e7a63e4e782eed1b249676b319f,1381062469,40.543298,-74.767725,0
130181,2020-08-05 10:29:56,180046617132290,fraud_Deckow-O'Conner,grocery_pos,78.66,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,25015a05358231c5ff718c2acba4e651,1375698596,37.497486,-89.673716,0
331282,2020-10-26 09:45:14,343668971234893,fraud_Jewess LLC,shopping_pos,6.89,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,3dba4e7b282f142fc16a90cac0cddc3d,1382780714,33.599459,-81.603437,0
360804,2020-11-08 14:45:31,4208110975550360171,fraud_Reichel Inc,entertainment,74.45,David,Bonilla,M,82073 Jessica Camp,West Green,GA,31567,31.6143,-82.7243,782,Audiological scientist,1982-01-16,31a4e184258661de401cfdcc48ae87e8,1383921931,31.807993,-83.606399,0
253555,2020-09-21 23:12:07,371226440126102,"fraud_Weimann, Kuhic and Beahan",shopping_pos,6.8,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,0f325a143679409991d4f0254f7f5b00,1379805127,39.382472,-89.045652,0
198278,2020-08-30 09:38:04,346273234529002,fraud_Stamm-Rodriguez,misc_pos,8.34,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,1836b9811d54ce511b0740cfecb94ec1,1377855484,38.67304,-80.077727,0
448588,2020-12-08 02:44:27,3543299015720986,fraud_Herman Inc,misc_pos,26.21,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,e4849b3b45e311b9b5fb8669a5457bb1,1386470667,35.967927,-82.934335,0
139912,2020-08-09 13:54:23,4874017206859125,fraud_Wilkinson Ltd,entertainment,320.29,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,cf9c07174553f7b4f31f739626ca2d49,1376056463,46.061039,-122.338219,0
292435,2020-10-09 09:53:40,3521815216091574,"fraud_Schumm, Bauch and Ondricka",grocery_pos,114.04,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,2c02fff2bb6b487383894a7c180e1164,1381312420,38.875742,-106.596876,0
298437,2020-10-12 00:15:22,4958589671582726883,"fraud_Olson, Becker and Koch",gas_transport,66.46,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,f9a87b80dc09ca6c584d9ce1c1ac85ad,1381536922,38.692937,-78.018651,0
528124,2020-12-26 03:37:17,6011679934075347,fraud_Erdman-Kertzmann,gas_transport,71.45,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,4004d67f54186fc1d489ac4737cf0c7e,1388029037,40.070667,-105.279952,0
122313,2020-08-03 04:59:43,371009169330125,fraud_Friesen-Stamm,gas_transport,51.61,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,3bc0b50808f3f95da3c752bd4e1b05d6,1375505983,31.992953000000004,-83.739903,0
431999,2020-12-04 22:18:10,676173792455,fraud_Erdman-Ebert,personal_care,3.41,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,30a4cbec541dd358918526795f4ce6c6,1386195490,33.239155,-118.404544,0
444187,2020-12-07 12:26:12,3551217896304745,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,2.8,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,4fdea6d108cbcaba7af14db27ea31167,1386419172,44.020338,-73.598803,0
30614,2020-07-01 09:06:21,3599237318576484,"fraud_Christiansen, Goyette and Schamberger",gas_transport,60.19,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,a7841a2cc9e3796de3923baadddd90b4,1372669581,37.495196,-86.33235400000001,0
476299,2020-12-14 12:55:18,3575540972310993,fraud_Jewess LLC,shopping_pos,5.35,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,85075dfd03e2ef0992e1b2c57202aa1e,1387025718,33.736678000000005,-90.23363,0
283640,2020-10-05 11:28:16,4155021259183870,fraud_Kling-Grant,grocery_net,38.46,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,af0ba74248aef84c8c6e3571fe096567,1380972496,33.990504,-98.093128,0
222496,2020-09-08 09:29:11,341283058448499,"fraud_Raynor, Reinger and Hagenes",gas_transport,41.7,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,1a101518020c407cbdf66ca7f3240ac3,1378632551,30.931272,-84.23012299999999,0
248480,2020-09-20 07:19:48,3592931352252641,"fraud_Langosh, Wintheiser and Hyatt",food_dining,127.35,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,d8fccf1ffc33cf9f24e9e64445b33705,1379661588,45.487361,-93.600445,0
361788,2020-11-08 21:43:04,4005676619255478,fraud_Padberg-Rogahn,entertainment,149.56,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,0c3251a501dd1b89ec513d4f0afee756,1383946984,31.41077,-91.509287,0
341743,2020-10-31 01:04:30,4469777115158234880,fraud_Smitham-Boehm,grocery_net,26.4,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,927358f95c0081d75815b9db6e8df861,1383181470,43.133488,-71.769613,0
490221,2020-12-17 11:33:49,3596217206093829,fraud_Kuvalis Ltd,gas_transport,68.27,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,6198c823a488cc9e39de06da2cc56895,1387280029,41.338584,-92.351875,0
185934,2020-08-25 07:29:21,30290551782700,fraud_Berge LLC,gas_transport,56.5,John,Clarke,M,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,9eb6c5d42b10d11f74ba3f600686881c,1377415761,36.090799,-87.368933,0
480923,2020-12-15 05:29:14,3598014571045296,fraud_Miller-Harris,misc_net,1127.31,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,91265aec9757cfb9cea0c6997cedbd10,1387085354,35.057931,-76.50524,0
350566,2020-11-03 11:27:14,30263540414123,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,128.43,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,cca446503bf71c9893e0036056035259,1383478034,38.345206,-111.796535,0
219231,2020-09-07 09:47:03,377026671291680,"fraud_Tromp, Kerluke and Glover",grocery_net,38.7,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,680fb5c4dc47518869ddc22c33fc0810,1378547223,37.842437,-91.603975,0
364806,2020-11-09 20:02:56,375534208663984,"fraud_Bahringer, Osinski and Block",food_dining,65.57,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,01a0d960d15491ebec72364de29bd9f6,1384027376,38.154122,-79.136088,0
406133,2020-11-28 15:08:46,3586955669388457,fraud_Prosacco LLC,personal_care,69.87,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,48d1f8b4bb8405b990ba37147020253f,1385651326,39.580532,-79.263198,0
367780,2020-11-10 18:29:25,30029052116970,"fraud_Mosciski, Ziemann and Farrell",shopping_net,2.07,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,2983ccc382a5a255a7140e51248cfdd2,1384108165,42.722431,-79.36235,0
115542,2020-07-31 20:51:01,3531129874770000,fraud_Bahringer-Streich,food_dining,85.51,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,040ff0880408d9730d7eb5fcbb3d2c7b,1375303861,44.301583,-72.63255500000001,0
464492,2020-12-12 00:45:20,30546453310167,fraud_Dibbert-Green,entertainment,23.32,Nicholas,Tran,M,672 Randall Burg Suite 551,Belmont,NH,3220,43.4512,-71.48899999999999,7430,"Scientist, research (medical)",1955-01-13,49bd4f2ff997d99089e82a66b2e8270f,1386809120,43.967491,-70.95668,0
69877,2020-07-14 23:12:41,571365235126,"fraud_Koss, McLaughlin and Mayer",food_dining,148.74,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c4c10b0340eed9090fba6f62e57dfc06,1373843561,44.303594,-85.807015,0
89733,2020-07-21 22:54:53,3531129874770000,fraud_O'Connell-Ullrich,home,47.22,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,cb6cad3d22ca519c6ebf204ae43d8e19,1374447293,43.924619,-72.981697,0
474777,2020-12-14 06:18:02,377654590313960,"fraud_Okuneva, Schneider and Rau",shopping_pos,1.93,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,6319e35b856e72913fee8121fd23e79f,1387001882,36.670437,-85.034839,0
390851,2020-11-21 18:42:18,38588538868506,"fraud_Boehm, Block and Jakubowski",misc_pos,3.58,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,4a792a7dc95b3d5e24119848a8c06375,1385059338,29.53367,-103.746023,0
188483,2020-08-25 22:38:44,30541100351706,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,9.34,Derrick,George,M,575 Chapman Union,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,871870ed3c98283a3b8d52148db74ffe,1377470324,29.82791,-95.367203,0
232575,2020-09-13 09:27:54,4769426683924058915,fraud_Kuhic Inc,grocery_pos,134.2,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,deca147d659127af348a671df3b9e621,1379064474,40.631324,-77.903121,0
69433,2020-07-14 21:02:48,30150717898388,fraud_Schiller Ltd,personal_care,15.63,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,49043e08917851a2d94e36c9c878f3d7,1373835768,34.152807,-86.186026,0
78072,2020-07-18 20:05:29,581686439828,fraud_Gaylord-Powlowski,home,122.61,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,b47fe6d0651bf7a92aeb6b6aab33f8e9,1374177929,40.711646,-79.071591,0
314618,2020-10-19 02:11:32,346273234529002,fraud_Kris-Weimann,misc_net,48.05,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,ee061293e36d11ac9ac2c37dad8e7467,1382148692,38.463489,-80.274004,0
